Date,Tree,Species,Direction,Cover Class,Notes
8/10/2021,225,Privot,S,0,
8/10/2021,225,Spicebush,S,1,
8/10/2021,225,Rubus,S,1,
8/10/2021,225,Mapleleaf Viburnum,S,0,
8/10/2021,1,Buckthorn,N,1,
8/10/2021,1,Multiflora Rose,N,1,
8/10/2021,1,Honeysuckle,N,0,
8/10/2021,1,Privot,N,0,
8/10/2021,1,Spicebush,N,0,
8/10/2021,1,Rubus,N,0,
8/10/2021,1,Mapleleaf Viburnum,N,0,
8/10/2021,1,Buckthorn,S,1,
8/10/2021,1,Multiflora Rose,S,1,
8/10/2021,1,Honeysuckle,S,1,
8/10/2021,1,Privot,S,0,
8/10/2021,1,Spicebush,S,1,
8/10/2021,1,Rubus,S,1,
8/10/2021,1,Mapleleaf Viburnum,S,0,
8/10/2021,141,Buckthorn,N,1,
8/10/2021,141,Multiflora Rose,N,0,
8/10/2021,141,Honeysuckle,N,0,
8/10/2021,141,Privot,N,0,
8/10/2021,141,Spicebush,N,0,
8/10/2021,141,Rubus,N,0,
8/10/2021,141,Mapleleaf Viburnum,N,0,
8/10/2021,141,Buckthorn,S,1,
8/10/2021,141,Multiflora Rose,S,0,
8/10/2021,141,Honeysuckle,S,0,
8/10/2021,141,Privot,S,0,
8/10/2021,141,Spicebush,S,0,
8/10/2021,141,Rubus,S,1,
8/10/2021,141,Mapleleaf Viburnum,S,0,
8/10/2021,224,Buckthorn,N,1,
8/10/2021,224,Multiflora Rose,N,1,
8/10/2021,224,Honeysuckle,N,0,
8/10/2021,224,Privot,N,0,
8/10/2021,224,Spicebush,N,0,
8/10/2021,224,Rubus,N,0,
8/10/2021,224,Mapleleaf Viburnum,N,0,
8/10/2021,224,Buckthorn,S,0,
8/10/2021,224,Multiflora Rose,S,1,
8/10/2021,224,Honeysuckle,S,0,
8/10/2021,224,Privot,S,0,
8/10/2021,224,Spicebush,S,0,
8/10/2021,224,Rubus,S,0,
8/10/2021,224,Mapleleaf Viburnum,S,0,
8/10/2021,857,Buckthorn,N,1,
8/10/2021,857,Multiflora Rose,N,0,
8/10/2021,857,Honeysuckle,N,0,
8/10/2021,857,Privot,N,0,
8/10/2021,857,Spicebush,N,0,
8/10/2021,857,Rubus,N,0,
8/10/2021,857,Mapleleaf Viburnum,N,0,
8/10/2021,857,Buckthorn,S,1,
8/10/2021,857,Multiflora Rose,S,1,
8/10/2021,857,Honeysuckle,S,0,
8/10/2021,857,Privot,S,0,
8/10/2021,857,Spicebush,S,0,
8/10/2021,857,Rubus,S,1,
8/10/2021,857,Mapleleaf Viburnum,S,0,
8/10/2021,23,Buckthorn,N,1,
8/10/2021,23,Multiflora Rose,N,1,
8/10/2021,23,Honeysuckle,N,0,
8/10/2021,23,Privot,N,0,
8/10/2021,23,Spicebush,N,0,
8/10/2021,23,Rubus,N,1,
8/10/2021,23,Mapleleaf Viburnum,N,0,
8/10/2021,23,Buckthorn,S,1,
8/10/2021,23,Multiflora Rose,S,1,
8/10/2021,23,Honeysuckle,S,0,
8/10/2021,23,Privot,S,0,
8/10/2021,23,Spicebush,S,0,
8/10/2021,23,Rubus,S,1,
8/10/2021,23,Mapleleaf Viburnum,S,0,
8/10/2021,6,Buckthorn,N,1,
8/10/2021,6,Multiflora Rose,N,1,
8/10/2021,6,Honeysuckle,N,0,
8/10/2021,6,Privot,N,0,
8/10/2021,6,Spicebush,N,0,
8/10/2021,6,Rubus,N,0,
8/10/2021,6,Mapleleaf Viburnum,N,0,
8/10/2021,6,Buckthorn,S,1,
8/10/2021,6,Multiflora Rose,S,1,
8/10/2021,6,Honeysuckle,S,0,
8/10/2021,6,Privot,S,0,
8/10/2021,6,Spicebush,S,0,
8/10/2021,6,Rubus,S,0,
8/10/2021,6,Mapleleaf Viburnum,S,0,
8/10/2021,10,Buckthorn,N,1,
8/10/2021,10,Multiflora Rose,N,1,
8/10/2021,10,Honeysuckle,N,0,
8/10/2021,10,Privot,N,0,
8/10/2021,10,Spicebush,N,0,
8/10/2021,10,Rubus,N,0,
8/10/2021,10,Mapleleaf Viburnum,N,0,
8/10/2021,10,Buckthorn,S,1,
8/10/2021,10,Multiflora Rose,S,1,
8/10/2021,10,Honeysuckle,S,0,
8/10/2021,10,Privot,S,0,
8/10/2021,10,Spicebush,S,0,
8/10/2021,10,Rubus,S,0,
8/10/2021,10,Mapleleaf Viburnum,S,0,
8/10/2021,5,Buckthorn,N,1,
8/10/2021,5,Multiflora Rose,N,1,
8/10/2021,5,Honeysuckle,N,0,
8/10/2021,5,Privot,N,0,
8/10/2021,5,Spicebush,N,0,
8/10/2021,5,Rubus,N,0,
8/10/2021,5,Mapleleaf Viburnum,N,0,
8/10/2021,5,Buckthorn,S,1,
8/10/2021,5,Multiflora Rose,S,0,
8/10/2021,5,Honeysuckle,S,0,
8/10/2021,5,Privot,S,0,
8/10/2021,5,Spicebush,S,1,
8/10/2021,5,Rubus,S,0,
8/10/2021,5,Mapleleaf Viburnum,S,0,
8/10/2021,219,Buckthorn,N,1,
8/10/2021,219,Multiflora Rose,N,0,
8/10/2021,219,Honeysuckle,N,0,
8/10/2021,219,Privot,N,0,
8/10/2021,219,Spicebush,N,0,
8/10/2021,219,Rubus,N,0,
8/10/2021,219,Mapleleaf Viburnum,N,0,
8/10/2021,219,Buckthorn,S,0,
8/10/2021,219,Multiflora Rose,S,1,
8/10/2021,219,Honeysuckle,S,0,
8/10/2021,219,Privot,S,0,
8/10/2021,219,Spicebush,S,0,
8/10/2021,219,Rubus,S,1,
8/10/2021,219,Mapleleaf Viburnum,S,0,
8/10/2021,220,Buckthorn,N,1,
8/10/2021,220,Multiflora Rose,N,0,
8/10/2021,220,Honeysuckle,N,0,
8/10/2021,220,Privot,N,0,
8/10/2021,220,Spicebush,N,0,
8/10/2021,220,Rubus,N,0,
8/10/2021,220,Mapleleaf Viburnum,N,0,
8/10/2021,220,Buckthorn,S,1,
8/10/2021,220,Multiflora Rose,S,1,
8/10/2021,220,Honeysuckle,S,0,
8/10/2021,220,Privot,S,0,
8/10/2021,220,Spicebush,S,0,
8/10/2021,220,Rubus,S,1,
8/10/2021,220,Mapleleaf Viburnum,S,0,
8/10/2021,134,Buckthorn,N,0,
8/10/2021,134,Multiflora Rose,N,0,
8/10/2021,134,Honeysuckle,N,0,
8/10/2021,134,Privot,N,0,
8/10/2021,134,Spicebush,N,0,
8/10/2021,134,Rubus,N,0,
8/10/2021,134,Mapleleaf Viburnum,N,0,
8/10/2021,134,Buckthorn,S,1,
8/10/2021,134,Multiflora Rose,S,1,
8/10/2021,134,Honeysuckle,S,0,
8/10/2021,134,Privot,S,0,
8/10/2021,134,Spicebush,S,0,
8/10/2021,134,Rubus,S,0,
8/10/2021,134,Mapleleaf Viburnum,S,0,
8/10/2021,221,Buckthorn,N,0,
8/10/2021,221,Multiflora Rose,N,0,
8/10/2021,221,Honeysuckle,N,0,
8/10/2021,221,Privot,N,0,
8/10/2021,221,Spicebush,N,0,
8/10/2021,221,Rubus,N,0,
8/10/2021,221,Mapleleaf Viburnum,N,0,
8/10/2021,221,Buckthorn,S,1,
8/10/2021,221,Multiflora Rose,S,0,
8/10/2021,221,Honeysuckle,S,0,
8/10/2021,221,Privot,S,0,
8/10/2021,221,Spicebush,S,0,
8/10/2021,221,Rubus,S,0,
8/10/2021,221,Mapleleaf Viburnum,S,0,
8/10/2021,226,Buckthorn,N,1,
8/10/2021,226,Multiflora Rose,N,1,
8/10/2021,226,Honeysuckle,N,1,
8/10/2021,226,Privot,N,0,
8/10/2021,226,Spicebush,N,1,
8/10/2021,226,Rubus,N,1,
8/10/2021,226,Mapleleaf Viburnum,N,0,
8/10/2021,226,Buckthorn,S,1,
8/10/2021,226,Multiflora Rose,S,1,
8/10/2021,226,Honeysuckle,S,1,
8/10/2021,226,Privot,S,1,
8/10/2021,226,Spicebush,S,1,
8/10/2021,226,Rubus,S,1,
8/10/2021,226,Mapleleaf Viburnum,S,0,
8/10/2021,166,Buckthorn,N,1,
8/10/2021,166,Multiflora Rose,N,1,
8/10/2021,166,Honeysuckle,N,0,
8/10/2021,166,Privot,N,0,
8/10/2021,166,Spicebush,N,0,
8/10/2021,166,Rubus,N,1,
8/10/2021,166,Mapleleaf Viburnum,N,0,
8/10/2021,166,Buckthorn,S,1,
8/10/2021,166,Multiflora Rose,S,1,
8/10/2021,166,Honeysuckle,S,0,
8/10/2021,166,Privot,S,0,
8/10/2021,166,Spicebush,S,0,
8/10/2021,166,Rubus,S,0,
8/10/2021,166,Mapleleaf Viburnum,S,0,
8/10/2021,225,Buckthorn,N,1,
8/10/2021,225,Multiflora Rose,N,1,
8/10/2021,225,Honeysuckle,N,0,
8/10/2021,225,Privot,N,0,
8/10/2021,225,Spicebush,N,1,
8/10/2021,225,Rubus,N,1,
8/10/2021,225,Mapleleaf Viburnum,N,0,
8/19/2021,339,Buckthorn,S,0,
8/19/2021,339,Multiflora Rose,S,1,
8/19/2021,339,Honeysuckle,S,2,
8/19/2021,339,Privot,S,0,
8/19/2021,339,Spicebush,S,0,
8/19/2021,339,Rubus,S,3,
8/19/2021,339,Mapleleaf Viburnum,S,0,
8/19/2021,981,Buckthorn,N,0,
8/19/2021,981,Multiflora Rose,N,0,
8/19/2021,981,Honeysuckle,N,0,
8/19/2021,981,Privot,N,0,
8/19/2021,981,Spicebush,N,0,
8/19/2021,981,Rubus,N,2,
8/19/2021,981,Mapleleaf Viburnum,N,0,
8/19/2021,981,Buckthorn,S,0,
8/19/2021,981,Multiflora Rose,S,1,
8/19/2021,981,Honeysuckle,S,1,
8/19/2021,981,Privot,S,0,
8/19/2021,981,Spicebush,S,0,
8/19/2021,981,Rubus,S,1,
8/19/2021,981,Mapleleaf Viburnum,S,2,
8/19/2021,341,Buckthorn,N,1,
8/19/2021,341,Multiflora Rose,N,1,
8/19/2021,341,Honeysuckle,N,0,
8/19/2021,341,Privot,N,0,
8/19/2021,341,Spicebush,N,0,
8/19/2021,341,Rubus,N,2,
8/19/2021,341,Mapleleaf Viburnum,N,0,
8/19/2021,341,Buckthorn,S,1,
8/19/2021,341,Multiflora Rose,S,1,
8/19/2021,341,Honeysuckle,S,1,
8/19/2021,341,Privot,S,0,
8/19/2021,341,Spicebush,S,0,
8/19/2021,341,Rubus,S,3,
8/19/2021,341,Mapleleaf Viburnum,S,0,
8/10/2021,215,Buckthorn,N,0,
8/10/2021,215,Multiflora Rose,N,2,
8/10/2021,215,Honeysuckle,N,0,
8/10/2021,215,Privot,N,0,
8/10/2021,215,Spicebush,N,0,
8/10/2021,215,Rubus,N,0,
8/10/2021,215,Mapleleaf Viburnum,N,0,
8/10/2021,215,Buckthorn,S,1,
8/10/2021,215,Multiflora Rose,S,1,
8/10/2021,215,Honeysuckle,S,0,
8/10/2021,215,Privot,S,0,
8/10/2021,215,Spicebush,S,0,
8/10/2021,215,Rubus,S,0,
8/10/2021,215,Mapleleaf Viburnum,S,0,
8/10/2021,137,Buckthorn,N,0,
8/10/2021,137,Multiflora Rose,N,1,
8/10/2021,137,Honeysuckle,N,0,
8/10/2021,137,Privot,N,0,
8/10/2021,137,Spicebush,N,0,
8/10/2021,137,Rubus,N,0,
8/10/2021,137,Mapleleaf Viburnum,N,0,
8/10/2021,137,Buckthorn,S,0,
8/10/2021,137,Multiflora Rose,S,1,
8/10/2021,137,Honeysuckle,S,0,
8/10/2021,137,Privot,S,0,
8/10/2021,137,Spicebush,S,0,
8/10/2021,137,Rubus,S,0,
8/10/2021,137,Mapleleaf Viburnum,S,0,
8/12/2021,65,Buckthorn,N,2,
8/12/2021,65,Multiflora Rose,N,1,
8/12/2021,65,Honeysuckle,N,0,
8/12/2021,65,Privot,N,0,
8/12/2021,65,Spicebush,N,1,
8/12/2021,65,Rubus,N,2,
8/12/2021,65,Mapleleaf Viburnum,N,0,
8/12/2021,65,Buckthorn,S,2,
8/12/2021,65,Multiflora Rose,S,0,
8/12/2021,65,Honeysuckle,S,0,
8/12/2021,65,Privot,S,0,
8/12/2021,65,Spicebush,S,0,
8/12/2021,65,Rubus,S,3,
8/12/2021,65,Mapleleaf Viburnum,S,0,
8/12/2021,903,Buckthorn,N,2,
8/12/2021,903,Multiflora Rose,N,0,
8/12/2021,903,Honeysuckle,N,0,
8/12/2021,903,Privot,N,0,
8/12/2021,903,Spicebush,N,2,
8/12/2021,903,Rubus,N,2,
8/12/2021,903,Mapleleaf Viburnum,N,0,
8/12/2021,903,Buckthorn,S,3,
8/12/2021,903,Multiflora Rose,S,1,
8/12/2021,903,Honeysuckle,S,0,
8/12/2021,903,Privot,S,0,
8/12/2021,903,Spicebush,S,0,
8/12/2021,903,Rubus,S,2,
8/12/2021,903,Mapleleaf Viburnum,S,0,
8/12/2021,905,Buckthorn,N,2,
8/12/2021,905,Multiflora Rose,N,0,
8/12/2021,905,Honeysuckle,N,0,
8/12/2021,905,Privot,N,0,
8/12/2021,905,Spicebush,N,2,
8/12/2021,905,Rubus,N,2,
8/12/2021,905,Mapleleaf Viburnum,N,0,
8/12/2021,905,Buckthorn,S,3,
8/12/2021,905,Multiflora Rose,S,1,
8/12/2021,905,Honeysuckle,S,0,
8/12/2021,905,Privot,S,0,
8/12/2021,905,Spicebush,S,0,
8/12/2021,905,Rubus,S,2,
8/12/2021,905,Mapleleaf Viburnum,S,0,
8/12/2021,67,Buckthorn,N,2,
8/12/2021,67,Multiflora Rose,N,3,
8/12/2021,67,Honeysuckle,N,0,
8/12/2021,67,Privot,N,0,
8/12/2021,67,Spicebush,N,1,
8/12/2021,67,Rubus,N,2,
8/12/2021,67,Mapleleaf Viburnum,N,0,
8/12/2021,67,Buckthorn,S,1,
8/12/2021,67,Multiflora Rose,S,3,
8/12/2021,67,Honeysuckle,S,0,
8/12/2021,67,Privot,S,0,
8/12/2021,67,Spicebush,S,1,
8/12/2021,67,Rubus,S,3,
8/12/2021,67,Mapleleaf Viburnum,S,0,
8/12/2021,904,Buckthorn,N,2,
8/12/2021,904,Multiflora Rose,N,3,
8/12/2021,904,Honeysuckle,N,0,
8/12/2021,904,Privot,N,0,
8/12/2021,904,Spicebush,N,2,
8/12/2021,904,Rubus,N,2,
8/12/2021,904,Mapleleaf Viburnum,N,0,
8/12/2021,904,Buckthorn,S,2,labeled as 904 north in data sheet
8/12/2021,904,Multiflora Rose,S,2,
8/12/2021,904,Honeysuckle,S,0,
8/12/2021,904,Privot,S,0,
8/12/2021,904,Spicebush,S,1,
8/12/2021,904,Rubus,S,3,
8/12/2021,904,Mapleleaf Viburnum,S,0,
8/12/2021,60,Buckthorn,N,2,
8/12/2021,60,Multiflora Rose,N,1,
8/12/2021,60,Honeysuckle,N,0,
8/12/2021,60,Privot,N,0,
8/12/2021,60,Spicebush,N,0,
8/12/2021,60,Rubus,N,2,
8/12/2021,60,Mapleleaf Viburnum,N,0,
8/12/2021,60,Buckthorn,S,3,
8/12/2021,60,Multiflora Rose,S,2,
8/12/2021,60,Honeysuckle,S,1,
8/12/2021,60,Privot,S,0,
8/12/2021,60,Spicebush,S,0,
8/12/2021,60,Rubus,S,1,
8/12/2021,60,Mapleleaf Viburnum,S,0,
8/12/2021,907,Buckthorn,N,4,
8/12/2021,907,Multiflora Rose,N,2,
8/12/2021,907,Honeysuckle,N,0,
8/12/2021,907,Privot,N,0,
8/12/2021,907,Spicebush,N,0,
8/12/2021,907,Rubus,N,0,
8/12/2021,907,Mapleleaf Viburnum,N,0,
8/12/2021,907,Buckthorn,S,3,
8/12/2021,907,Multiflora Rose,S,2,
8/12/2021,907,Honeysuckle,S,0,
8/12/2021,907,Privot,S,2,
8/12/2021,907,Spicebush,S,1,
8/12/2021,907,Rubus,S,0,
8/12/2021,907,Mapleleaf Viburnum,S,0,
8/12/2021,908,Buckthorn,N,4,
8/12/2021,908,Multiflora Rose,N,2,
8/12/2021,908,Honeysuckle,N,0,
8/12/2021,908,Privot,N,2,
8/12/2021,908,Spicebush,N,1,
8/12/2021,908,Rubus,N,0,
8/12/2021,908,Mapleleaf Viburnum,N,0,
8/12/2021,908,Buckthorn,S,3,
8/12/2021,908,Multiflora Rose,S,1,
8/12/2021,908,Honeysuckle,S,0,
8/12/2021,908,Privot,S,0,
8/12/2021,908,Spicebush,S,1,
8/12/2021,908,Rubus,S,0,
8/12/2021,908,Mapleleaf Viburnum,S,0,
8/12/2021,906,Buckthorn,N,4,
8/12/2021,906,Multiflora Rose,N,2,
8/12/2021,906,Honeysuckle,N,0,
8/12/2021,906,Privot,N,0,
8/12/2021,906,Spicebush,N,1,
8/12/2021,906,Rubus,N,1,
8/12/2021,906,Mapleleaf Viburnum,N,0,
8/12/2021,906,Buckthorn,S,3,
8/12/2021,906,Multiflora Rose,S,2,
8/12/2021,906,Honeysuckle,S,0,
8/12/2021,906,Privot,S,1,
8/12/2021,906,Spicebush,S,1,
8/12/2021,906,Rubus,S,0,
8/12/2021,906,Mapleleaf Viburnum,S,0,
8/12/2021,66,Buckthorn,N,2,
8/12/2021,66,Multiflora Rose,N,1,
8/12/2021,66,Honeysuckle,N,0,
8/12/2021,66,Privot,N,0,
8/12/2021,66,Spicebush,N,0,
8/12/2021,66,Rubus,N,0,
8/12/2021,66,Mapleleaf Viburnum,N,1,
8/12/2021,66,Buckthorn,S,2,
8/12/2021,66,Multiflora Rose,S,0,
8/12/2021,66,Honeysuckle,S,1,
8/12/2021,66,Privot,S,0,
8/12/2021,66,Spicebush,S,2,
8/12/2021,66,Rubus,S,1,
8/12/2021,66,Mapleleaf Viburnum,S,0,
8/12/2021,62,Buckthorn,N,2,
8/12/2021,62,Multiflora Rose,N,2,
8/12/2021,62,Honeysuckle,N,1,
8/12/2021,62,Privot,N,0,
8/12/2021,62,Spicebush,N,0,
8/12/2021,62,Rubus,N,1,
8/12/2021,62,Mapleleaf Viburnum,N,0,
8/12/2021,62,Buckthorn,S,2,
8/12/2021,62,Multiflora Rose,S,3,
8/12/2021,62,Honeysuckle,S,1,
8/12/2021,62,Privot,S,0,
8/12/2021,62,Spicebush,S,0,
8/12/2021,62,Rubus,S,0,
8/12/2021,62,Mapleleaf Viburnum,S,0,
8/12/2021,58,Buckthorn,N,3,
8/12/2021,58,Multiflora Rose,N,1,
8/12/2021,58,Honeysuckle,N,0,
8/12/2021,58,Privot,N,1,
8/12/2021,58,Spicebush,N,0,
8/12/2021,58,Rubus,N,1,
8/12/2021,58,Mapleleaf Viburnum,N,0,
8/12/2021,58,Buckthorn,S,2,
8/12/2021,58,Multiflora Rose,S,3,
8/12/2021,58,Honeysuckle,S,0,
8/12/2021,58,Privot,S,0,
8/12/2021,58,Spicebush,S,1,
8/12/2021,58,Rubus,S,1,
8/12/2021,58,Mapleleaf Viburnum,S,0,
8/12/2021,61,Buckthorn,N,1,
8/12/2021,61,Multiflora Rose,N,1,
8/12/2021,61,Honeysuckle,N,0,
8/12/2021,61,Privot,N,0,
8/12/2021,61,Spicebush,N,2,
8/12/2021,61,Rubus,N,2,
8/12/2021,61,Mapleleaf Viburnum,N,0,
8/12/2021,61,Buckthorn,S,2,
8/12/2021,61,Multiflora Rose,S,3,
8/12/2021,61,Honeysuckle,S,0,
8/12/2021,61,Privot,S,0,
8/12/2021,61,Spicebush,S,1,
8/12/2021,61,Rubus,S,0,
8/12/2021,61,Mapleleaf Viburnum,S,0,
8/12/2021,49,Buckthorn,N,0,
8/12/2021,49,Multiflora Rose,N,0,
8/12/2021,49,Honeysuckle,N,0,
8/12/2021,49,Privot,N,0,
8/12/2021,49,Spicebush,N,0,
8/12/2021,49,Rubus,N,1,
8/12/2021,49,Mapleleaf Viburnum,N,1,
8/12/2021,49,Buckthorn,S,1,
8/12/2021,49,Multiflora Rose,S,1,
8/12/2021,49,Honeysuckle,S,0,
8/12/2021,49,Privot,S,0,
8/12/2021,49,Spicebush,S,1,
8/12/2021,49,Rubus,S,0,
8/12/2021,49,Mapleleaf Viburnum,S,0,
8/12/2021,48,Buckthorn,N,1,
8/12/2021,48,Multiflora Rose,N,1,
8/12/2021,48,Honeysuckle,N,0,
8/12/2021,48,Privot,N,0,
8/12/2021,48,Spicebush,N,1,
8/12/2021,48,Rubus,N,1,
8/12/2021,48,Mapleleaf Viburnum,N,1,
8/12/2021,48,Buckthorn,S,2,
8/12/2021,48,Multiflora Rose,S,1,
8/12/2021,48,Honeysuckle,S,0,
8/12/2021,48,Privot,S,0,
8/12/2021,48,Spicebush,S,2,
8/12/2021,48,Rubus,S,1,
8/12/2021,48,Mapleleaf Viburnum,S,0,
8/12/2021,57,Buckthorn,N,2,
8/12/2021,57,Multiflora Rose,N,1,
8/12/2021,57,Honeysuckle,N,1,
8/12/2021,57,Privot,N,0,
8/12/2021,57,Spicebush,N,1,
8/12/2021,57,Rubus,N,1,
8/12/2021,57,Mapleleaf Viburnum,N,0,
8/12/2021,57,Buckthorn,S,2,
8/12/2021,57,Multiflora Rose,S,3,
8/12/2021,57,Honeysuckle,S,0,
8/12/2021,57,Privot,S,0,
8/12/2021,57,Spicebush,S,2,
8/12/2021,57,Rubus,S,1,
8/12/2021,57,Mapleleaf Viburnum,S,1,
8/12/2021,909,Buckthorn,N,1,
8/12/2021,909,Multiflora Rose,N,1,
8/12/2021,909,Honeysuckle,N,0,
8/12/2021,909,Privot,N,0,
8/12/2021,909,Spicebush,N,2,
8/12/2021,909,Rubus,N,2,
8/12/2021,909,Mapleleaf Viburnum,N,0,
8/12/2021,909,Buckthorn,S,2,
8/12/2021,909,Multiflora Rose,S,2,
8/12/2021,909,Honeysuckle,S,0,
8/12/2021,909,Privot,S,0,
8/12/2021,909,Spicebush,S,1,
8/12/2021,909,Rubus,S,2,
8/12/2021,909,Mapleleaf Viburnum,S,0,
8/12/2021,910,Buckthorn,N,1,
8/12/2021,910,Multiflora Rose,N,1,
8/12/2021,910,Honeysuckle,N,0,
8/12/2021,910,Privot,N,0,
8/12/2021,910,Spicebush,N,0,
8/12/2021,910,Rubus,N,1,
8/12/2021,910,Mapleleaf Viburnum,N,0,
8/12/2021,910,Buckthorn,S,1,
8/12/2021,910,Multiflora Rose,S,1,
8/12/2021,910,Honeysuckle,S,0,
8/12/2021,910,Privot,S,0,
8/12/2021,910,Spicebush,S,1,
8/12/2021,910,Rubus,S,2,
8/12/2021,910,Mapleleaf Viburnum,S,0,
8/12/2021,59,Buckthorn,N,1,
8/12/2021,59,Multiflora Rose,N,0,
8/12/2021,59,Honeysuckle,N,0,
8/12/2021,59,Privot,N,0,
8/12/2021,59,Spicebush,N,1,
8/12/2021,59,Rubus,N,2,
8/12/2021,59,Mapleleaf Viburnum,N,0,
8/12/2021,59,Buckthorn,S,3,
8/12/2021,59,Multiflora Rose,S,1,
8/12/2021,59,Honeysuckle,S,1,
8/12/2021,59,Privot,S,0,
8/12/2021,59,Spicebush,S,1,
8/12/2021,59,Rubus,S,1,
8/12/2021,59,Mapleleaf Viburnum,S,0,
8/12/2021,56,Buckthorn,N,2,
8/12/2021,56,Multiflora Rose,N,3,
8/12/2021,56,Honeysuckle,N,0,
8/12/2021,56,Privot,N,0,
8/12/2021,56,Spicebush,N,0,
8/12/2021,56,Rubus,N,1,
8/12/2021,56,Mapleleaf Viburnum,N,0,
8/12/2021,56,Buckthorn,S,2,
8/12/2021,56,Multiflora Rose,S,2,
8/12/2021,56,Honeysuckle,S,0,
8/12/2021,56,Privot,S,0,
8/12/2021,56,Spicebush,S,1,
8/12/2021,56,Rubus,S,3,
8/12/2021,56,Mapleleaf Viburnum,S,0,
8/12/2021,895,Buckthorn,N,2,
8/12/2021,895,Multiflora Rose,N,0,
8/12/2021,895,Honeysuckle,N,0,
8/12/2021,895,Privot,N,0,
8/12/2021,895,Spicebush,N,2,
8/12/2021,895,Rubus,N,2,
8/12/2021,895,Mapleleaf Viburnum,N,0,
8/12/2021,895,Buckthorn,S,3,
8/12/2021,895,Multiflora Rose,S,0,
8/12/2021,895,Honeysuckle,S,0,
8/12/2021,895,Privot,S,0,
8/12/2021,895,Spicebush,S,1,
8/12/2021,895,Rubus,S,1,
8/12/2021,895,Mapleleaf Viburnum,S,1,
8/12/2021,64,Buckthorn,N,2,
8/12/2021,64,Multiflora Rose,N,3,
8/12/2021,64,Honeysuckle,N,0,
8/12/2021,64,Privot,N,0,
8/12/2021,64,Spicebush,N,1,
8/12/2021,64,Rubus,N,0,
8/12/2021,64,Mapleleaf Viburnum,N,0,
8/12/2021,64,Buckthorn,S,2,
8/12/2021,64,Multiflora Rose,S,1,
8/12/2021,64,Honeysuckle,S,0,
8/12/2021,64,Privot,S,0,
8/12/2021,64,Spicebush,S,2,
8/12/2021,64,Rubus,S,0,
8/12/2021,64,Mapleleaf Viburnum,S,0,
8/12/2021,70,Buckthorn,N,2,
8/12/2021,70,Multiflora Rose,N,3,
8/12/2021,70,Honeysuckle,N,0,
8/12/2021,70,Privot,N,0,
8/12/2021,70,Spicebush,N,1,
8/12/2021,70,Rubus,N,0,
8/12/2021,70,Mapleleaf Viburnum,N,0,
8/12/2021,70,Buckthorn,S,2,
8/12/2021,70,Multiflora Rose,S,2,
8/12/2021,70,Honeysuckle,S,0,
8/12/2021,70,Privot,S,0,
8/12/2021,70,Spicebush,S,2,
8/12/2021,70,Rubus,S,0,
8/12/2021,70,Mapleleaf Viburnum,S,0,
8/12/2021,71,Buckthorn,N,2,
8/12/2021,71,Multiflora Rose,N,1,
8/12/2021,71,Honeysuckle,N,0,
8/12/2021,71,Privot,N,0,
8/12/2021,71,Spicebush,N,0,
8/12/2021,71,Rubus,N,2,
8/12/2021,71,Mapleleaf Viburnum,N,0,
8/12/2021,71,Buckthorn,S,2,
8/12/2021,71,Multiflora Rose,S,2,
8/12/2021,71,Honeysuckle,S,0,
8/12/2021,71,Privot,S,0,
8/12/2021,71,Spicebush,S,0,
8/12/2021,71,Rubus,S,1,
8/12/2021,71,Mapleleaf Viburnum,S,0,
8/12/2021,880,Buckthorn,N,3,
8/12/2021,880,Multiflora Rose,N,2,
8/12/2021,880,Honeysuckle,N,0,
8/12/2021,880,Privot,N,0,
8/12/2021,880,Spicebush,N,1,
8/12/2021,880,Rubus,N,2,
8/12/2021,880,Mapleleaf Viburnum,N,1,
8/12/2021,880,Buckthorn,S,2,
8/12/2021,880,Multiflora Rose,S,1,
8/12/2021,880,Honeysuckle,S,0,
8/12/2021,880,Privot,S,0,
8/12/2021,880,Spicebush,S,0,
8/12/2021,880,Rubus,S,1,
8/12/2021,880,Mapleleaf Viburnum,S,0,
8/12/2021,69,Buckthorn,N,2,
8/12/2021,69,Multiflora Rose,N,1,
8/12/2021,69,Honeysuckle,N,0,
8/12/2021,69,Privot,N,0,
8/12/2021,69,Spicebush,N,0,
8/12/2021,69,Rubus,N,0,
8/12/2021,69,Mapleleaf Viburnum,N,0,
8/12/2021,69,Buckthorn,S,1,
8/12/2021,69,Multiflora Rose,S,2,
8/12/2021,69,Honeysuckle,S,0,
8/12/2021,69,Privot,S,0,
8/12/2021,69,Spicebush,S,0,
8/12/2021,69,Rubus,S,1,
8/12/2021,69,Mapleleaf Viburnum,S,0,
8/12/2021,386,Buckthorn,N,1,
8/12/2021,386,Multiflora Rose,N,1,
8/12/2021,386,Honeysuckle,N,0,
8/12/2021,386,Privot,N,0,
8/12/2021,386,Spicebush,N,0,
8/12/2021,386,Rubus,N,0,
8/12/2021,386,Mapleleaf Viburnum,N,0,
8/12/2021,386,Buckthorn,S,1,
8/12/2021,386,Multiflora Rose,S,1,
8/12/2021,386,Honeysuckle,S,0,
8/12/2021,386,Privot,S,0,
8/12/2021,386,Spicebush,S,0,
8/12/2021,386,Rubus,S,0,
8/12/2021,386,Mapleleaf Viburnum,S,0,
8/12/2021,316,Buckthorn,N,3,
8/12/2021,316,Multiflora Rose,N,1,
8/12/2021,316,Honeysuckle,N,0,
